2021-01-29 07:50:48.637067,0.01339,-0.01185,1.00262
2021-01-29 07:50:48.658794,0.01328,-0.01139,1.00325
2021-01-29 07:50:48.680108,0.01273,-0.01166,1.00382
2021-01-29 07:50:48.701389,0.01273,-0.01166,1.00382
2021-01-29 07:50:48.722681,0.01346,-0.01163,1.00315
2021-01-29 07:50:48.744173,0.01224,-0.01088,1.00256
2021-01-29 07:50:48.765585,0.01375,-0.01136,1.00241
2021-01-29 07:50:48.787009,0.01261,-0.01122,1.00383
2021-01-29 07:50:48.808410,0.013,-0.01106,1.00312
2021-01-29 07:50:48.829803,0.01465,-0.01167,1.00247
2021-01-29 07:50:48.851203,0.0129,-0.01153,1.00263
2021-01-29 07:50:48.872597,0.01247,-0.01144,1.00288
2021-01-29 07:50:48.894086,0.01247,-0.01144,1.00288
2021-01-29 07:50:48.915537,0.01299,-0.01168,1.00364
2021-01-29 07:50:48.936919,0.01364,-0.01196,1.00287
2021-01-29 07:50:48.958333,0.01355,-0.01126,1.0023
2021-01-29 07:50:48.979531,0.0137,-0.0124,1.00392
2021-01-29 07:50:49.000930,0.01308,-0.01067,1.00311
2021-01-29 07:50:49.022097,0.01313,-0.01139,1.00279
2021-01-29 07:50:49.043641,0.01266,-0.01117,1.00263
2021-01-29 07:50:49.065042,0.01208,-0.01045,1.00325
2021-01-29 07:50:49.086469,0.01208,-0.01045,1.00325
2021-01-29 07:50:49.107862,0.01239,-0.01173,1.0029
2021-01-29 07:50:49.129239,0.01347,-0.01094,1.00277
2021-01-29 07:50:49.150645,0.0127,-0.01068,1.00307
2021-01-29 07:50:49.172041,0.0128,-0.0112,1.00302
2021-01-29 07:50:49.193208,0.01313,-0.01253,1.00303
2021-01-29 07:50:49.214403,0.01308,-0.01041,1.00229
2021-01-29 07:50:49.235822,0.01308,-0.01041,1.00229
2021-01-29 07:50:49.257195,0.01379,-0.01129,1.00445
2021-01-29 07:50:49.278342,0.01373,-0.01206,1.00181
2021-01-29 07:50:49.299477,0.01273,-0.01122,1.00288
2021-01-29 07:50:49.320667,0.01318,-0.01245,1.00373
2021-01-29 07:50:49.342069,0.01203,-0.01101,1.00378
2021-01-29 07:50:49.363481,0.0128,-0.0116,1.00204
2021-01-29 07:50:49.384963,0.01258,-0.01116,1.0022
2021-01-29 07:50:49.406361,0.01258,-0.01116,1.0022
2021-01-29 07:50:49.427764,0.01324,-0.01123,1.00375
2021-01-29 07:50:49.449141,0.01255,-0.01065,1.00338
2021-01-29 07:50:49.470558,0.01327,-0.01084,1.00259
2021-01-29 07:50:49.491969,0.01254,-0.01147,1.00287
2021-01-29 07:50:49.513374,0.01342,-0.01151,1.00328
2021-01-29 07:50:49.534853,0.0131,-0.01232,1.00384
2021-01-29 07:50:49.556252,0.01291,-0.01101,1.00311
